X,Y,fid,ENUMBER,BOROCODE,TAXBLOCK,TAXLOT,CEQR_NUM,ULURP_NUM,ZONING_MAP,DESCRIPTIO,BBL,x,y
993842.13776089,200341.171552447,4595,E-138,3,"2,378","2","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,780,002",993842.138,200341.172
993966.435725433,200341.275220115,6848,E-138,3,"2,378","11","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,780,011",993966.436,200341.275
994516.090104998,200426.732276356,6814,E-138,3,"2,358","36","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,580,036",994516.090,200426.732
994572.162716944,200439.80368002,6812,E-138,3,"2,358","4","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,580,004",994572.163,200439.804
994901.469871913,200448.618588419,5219,E-138,3,"2,350","26","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,500,026",994901.470,200448.619
994047.668149619,200487.352837519,6818,E-138,3,"2,363","38","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,630,038",994047.668,200487.353
994545.117480607,200503.199040214,4584,E-138,3,"2,358","1","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,580,001",994545.117,200503.199
994359.796106856,200547.905271673,4582,E-138,3,"2,357","21","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,570,021",994359.796,200547.905
994329.004622593,200571.67297088,6810,E-138,3,"2,357","22","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,570,022",994329.005,200571.673
994714.033775365,200576.3876382,4578,E-138,3,"2,350","7,501","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,507,501",994714.034,200576.388
995122.250723289,200592.219723614,4574,E-138,3,"2,342","23","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,420,023",995122.251,200592.220
993844.52750706,200594.389654335,4587,E-723,3,"2,362","1",23DCP075K,"C230289ZMK; N230288ZRK",,"Air Quality - HVAC fuel limited to natural gas;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol","3,023,620,001",993844.528,200594.390
993844.52750706,200594.389654335,4586,E-636,3,"2,362","1",21DCP157K,"C220070ZSK; N220069ZAK; N220068ZAK; N220065ZAK; C220064ZSK; N220063ZRK; C220062ZMK",,"Air Quality - HVAC fuel limited to natural gas;Window Wall Attenuation & Alternate Ventilation","3,023,620,001",993844.528,200594.390
994298.462923574,200595.247975555,6811,E-138,3,"2,357","24","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,570,024",994298.463,200595.248
995088.578770665,200619.752290772,6806,E-138,3,"2,342","26","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,420,026",995088.579,200619.752
994249.567777433,200634.375548842,5222,E-138,3,"2,357","25","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,570,025",994249.568,200634.376
994765.467750349,200639.351902706,4577,E-138,3,"2,350","2","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,500,002",994765.468,200639.352
993343.286007546,200679.756631431,5259,E-636,3,"2,376","50",21DCP157K,"C220070ZSK; N220069ZAK; N220068ZAK; N220065ZAK; C220064ZSK; N220063ZRK; C220062ZMK",,Hazardous Materials* Phase I and Phase II Testing Protocol,"3,023,760,050",993343.286,200679.757
995473.2224969,200304.357515845,5215,E-138,3,"2,343","18","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,430,018",995473.222,200304.358
995454.656268407,200319.628142503,5216,E-138,3,"2,343","19","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,430,019",995454.656,200319.628
995353.022216807,200533.577058513,5214,E-138,3,"2,343","5","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,430,005",995353.022,200533.577
995536.816105313,200720.018841454,5211,E-138,3,"2,335","12","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,350,012",995536.816,200720.019
995757.331869202,200732.647015879,5205,E-138,3,"2,327","31","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,270,031",995757.332,200732.647
995505.575078553,200757.795626879,5210,E-138,3,"2,335","6","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,350,006",995505.575,200757.796
995706.60972247,200786.233161651,5206,E-138,3,"2,327","34","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,270,034",995706.610,200786.233
995256.803590731,200865.858687755,4569,E-138,3,"2,334","28","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,340,028",995256.804,200865.859
995587.870847024,200878.925327308,5195,E-138,3,"2,327","2","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,270,002",995587.871,200878.925
995750.615306055,200881.746332089,4565,E-138,3,"2,327","17","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,270,017",995750.615,200881.746
995733.544586858,200895.719880186,5203,E-764,3,"2,327","16",21DCP177K,"C230064ZMK; N230065ZRK",,"Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol","3,023,270,016",995733.545,200895.720
995733.544586858,200895.719880186,5202,E-138,3,"2,327","16","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,270,016",995733.545,200895.720
995718.678802844,200907.885838998,5201,E-764,3,"2,327","15",21DCP177K,"C230064ZMK; N230065ZRK",,"Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol","3,023,270,015",995718.679,200907.886
995703.695242991,200920.147566699,4564,E-764,3,"2,327","14",21DCP177K,"C230064ZMK; N230065ZRK",,"Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol","3,023,270,014",995703.695,200920.148
995688.958542068,200932.208247553,5200,E-764,3,"2,327","13",21DCP177K,"C230064ZMK; N230065ZRK",,"Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol","3,023,270,013",995688.959,200932.208
995582.396863047,200934.888056504,5196,E-138,3,"2,327","4","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,270,004",995582.397,200934.888
995674.107693091,200944.362045135,4563,E-764,3,"2,327","12",21DCP177K,"C230064ZMK; N230065ZRK",,"Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol","3,023,270,012",995674.108,200944.362
995658.043642409,200957.508181947,5199,E-764,3,"2,327","11",21DCP177K,"C230064ZMK; N230065ZRK",,"Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol","3,023,270,011",995658.044,200957.508
995617.399413962,200990.770723985,5198,E-764,3,"2,327","5",21DCP177K,"C230064ZMK; N230065ZRK",,"Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol","3,023,270,005",995617.399,200990.771
995617.399413962,200990.770723985,5197,E-138,3,"2,327","5","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,270,005",995617.399,200990.771
995332.235088464,201059.726334424,5193,E-138,3,"2,326","33","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,260,033",995332.235,201059.726
995366.227213677,201064.347240163,5192,E-138,3,"2,326","32","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,260,032",995366.227,201064.347
995339.735913498,201096.333086271,4562,E-138,3,"2,326","34","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,260,034",995339.736,201096.333
995309.465959662,201110.840531941,5194,E-138,3,"2,326","35","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,260,035",995309.466,201110.841
995412.717387479,201158.141001514,5191,E-138,3,"2,326","17","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,260,017",995412.717,201158.141
995326.192033686,200891.785894827,6800,E-138,3,"2,334","23","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,340,023",995326.192,200891.786
994203.752006492,200748.83052502,4583,E-138,3,"2,357","7,505","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,577,505",994203.752,200748.831
994575.821036236,200776.452955145,6808,E-138,3,"2,349","21","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,490,021",994575.821,200776.453
994920.349754468,200821.976764823,6805,E-138,3,"2,342","1","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,420,001",994920.350,200821.977
993572.527528626,200822.746506877,6815,E-636,3,"2,361","1",21DCP157K,"C220070ZSK; N220069ZAK; N220068ZAK; N220065ZAK; C220064ZSK; N220063ZRK; C220062ZMK",,Hazardous Materials* Phase I and Phase II Testing Protocol,"3,023,610,001",993572.528,200822.747
994590.781846028,200865.783308407,6807,E-138,3,"2,349","18","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,490,018",994590.782,200865.783
995136.405962709,200916.506704849,5208,E-138,3,"2,334","40","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,340,040",995136.406,200916.507
994480.24195915,200927.069116658,5218,E-138,3,"2,349","15","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,490,015",994480.242,200927.069
995097.782873729,200948.022892676,6801,E-138,3,"2,334","45","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,340,045",995097.783,200948.023
995058.786768059,200979.843667797,5209,E-138,3,"2,334","50","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,340,050",995058.787,200979.844
993461.344134749,201001.194861385,6817,E-636,3,"2,361","21",21DCP157K,"C220070ZSK; N220069ZAK; N220068ZAK; N220065ZAK; C220064ZSK; N220063ZRK; C220062ZMK",,Hazardous Materials* Phase I and Phase II Testing Protocol,"3,023,610,021",993461.344,201001.195
994986.402832098,201009.790253795,4568,E-138,3,"2,334","1","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,340,001",994986.403,201009.790
994677.2440369,201021.483625871,6804,E-138,3,"2,341","9","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,410,009",994677.244,201021.484
995017.832286541,201048.271117654,6798,E-138,3,"2,334","3","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,340,003",995017.832,201048.271
993519.959738903,201048.651161781,6816,E-636,3,"2,361","20",21DCP157K,"C220070ZSK; N220069ZAK; N220068ZAK; N220065ZAK; C220064ZSK; N220063ZRK; C220062ZMK",,Hazardous Materials* Phase I and Phase II Testing Protocol,"3,023,610,020",993519.960,201048.651
993534.120325696,201079.56024858,5221,E-636,3,"2,355","20",21DCP157K,"C220070ZSK; N220069ZAK; N220068ZAK; N220065ZAK; C220064ZSK; N220063ZRK; C220062ZMK",,"Air Quality - HVAC natural gas with low Nox only;Hazardous Materials* Phase I and Phase II Testing Protocol","3,023,550,020",993534.120,201079.560
993712.159925085,201119.081836916,5220,E-636,3,"2,355","1",21DCP157K,"C220070ZSK; N220069ZAK; N220068ZAK; N220065ZAK; C220064ZSK; N220063ZRK; C220062ZMK",,"Air Quality - HVAC natural gas with low Nox only;Hazardous Materials* Phase I and Phase II Testing Protocol","3,023,550,001",993712.160,201119.082
994760.078499636,201224.211857081,4567,E-138,3,"2,333","7,501","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,337,501",994760.078,201224.212
994365.054138599,201300.927334783,4572,E-138,3,"2,340","7,502","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,023,407,502",994365.054,201300.927
994047.658611944,201421.658459501,4571,E-138,3,"2,340","4","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,023,400,004",994047.659,201421.658
994166.488009257,201483.709046154,4573,E-138,3,"2,340","7,503","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,023,407,503",994166.488,201483.709
994524.918967636,201505.315190152,4566,E-138,3,"2,332","7,501","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Exhaust stack location limitations;Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,023,327,501",994524.919,201505.315
994970.376904109,201519.636888202,4561,E-138,3,"2,325","12","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,250,012",994970.377,201519.637
994941.041820695,201543.563605746,4560,E-138,3,"2,325","11","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,250,011",994941.042,201543.564
994663.87297221,201633.93572163,4559,E-138,3,"2,324","7,501","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,023,247,501",994663.873,201633.936
995166.417301519,201902.062653826,4552,E-138,3,"2,309","7,501","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,097,501",995166.417,201902.063
994121.891865535,202124.993060177,4558,E-138,3,"2,324","60","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,023,240,060",994121.892,202124.993
988916.299142295,200761.511117243,237,E-216,1,"343","66","07DCP078M","C080397AZMM; N080398AZRM",,Window Wall Attenuation & Alternate Ventilation,"1,003,430,066",988916.299,200761.511
988943.493193399,200819.350085669,236,E-216,1,"343","62","07DCP078M","C080397AZMM; N080398AZRM",,Window Wall Attenuation & Alternate Ventilation,"1,003,430,062",988943.493,200819.350
988690.394778876,201517.002258358,160,E-216,1,"344","157","07DCP078M","C080397AZMM; N080398AZRM",,Window Wall Attenuation & Alternate Ventilation,"1,003,440,157",988690.395,201517.002
988862.960443086,201613.798421761,169,E-216,1,"345","35","07DCP078M","C080397AZMM; N080398AZRM",,Window Wall Attenuation & Alternate Ventilation,"1,003,450,035",988862.960,201613.798
988866.537682747,201666.115936664,139,E-216,1,"345","7,503","07DCP078M","C080397AZMM; N080398AZRM",,Window Wall Attenuation & Alternate Ventilation,"1,003,457,503",988866.538,201666.116
988722.705545992,201687.617705818,187,E-216,1,"350","78","07DCP078M","C080397AZMM; N080398AZRM",,Air Quality - HVAC fuel limited to natural gas,"1,003,500,078",988722.706,201687.618
988772.569628069,201702.781528685,186,E-216,1,"350","73","07DCP078M","C080397AZMM; N080398AZRM",,Window Wall Attenuation & Alternate Ventilation,"1,003,500,073",988772.570,201702.782
988769.117151935,201751.468056626,185,E-216,1,"350","71","07DCP078M","C080397AZMM; N080398AZRM",,Window Wall Attenuation & Alternate Ventilation,"1,003,500,071",988769.117,201751.468
988791.856776118,201809.956395999,184,E-216,1,"350","69","07DCP078M","C080397AZMM; N080398AZRM",,Window Wall Attenuation & Alternate Ventilation,"1,003,500,069",988791.857,201809.956
988865.408831321,201941.981979875,262,E-216,1,"350","63","07DCP078M","C080397AZMM; N080398AZRM",,Window Wall Attenuation & Alternate Ventilation,"1,003,500,063",988865.409,201941.982
988878.188781189,201977.122439299,180,E-216,1,"350","61","07DCP078M","C080397AZMM; N080398AZRM",,Window Wall Attenuation & Alternate Ventilation,"1,003,500,061",988878.189,201977.122
