X,Y,fid,ID_NUMBER,FACILITY_NAME,ACTIVITY_LOCATION,FULL_ENFORCEMENT,HREPORT_UNIVERSE_RECORD,STREET_ADDRESS,CITY_NAME,STATE_CODE,ZIP_CODE,LATITUDE83,LONGITUDE83,FED_WASTE_GENERATOR,TRANSPORTER,ACTIVE_SITE,OPERATING_TSDF
1009462.48880252,199750.081779673,287397,NYD981490188,MERRILL-COOPER TOOLS,NY,------,Other,56-02 ARNOLD AVE,MASPETH,NY,11378-3322,40.714908,-73.909052,N  ,N  ,-----,------         
1009457.49809925,199750.80525205,424437,NYP004516043,CON EDISON SERVICE BOX: 59936,NY,------,Other,ARNOLD AVE & 56TH ST SE COR,MASPETH,NY,"11378",40.71491,-73.90907,N  ,N  ,-----,------         
1011063.63968678,199812.643105509,441701,NYP004494548,CON EDISON SERVICE BOX: 13069,NY,------,Other,60-56 60TH LN,MASPETH,NY,"11378",40.715075,-73.903276,N  ,N  ,-----,------         
1011048.82151254,199926.298050241,441700,NYP004494530,CON EDISON SERVICE BOX: 13071,NY,------,Other,60TH LANE & 60TH DR SE COR,MASPETH,NY,"11378",40.715387,-73.903329,N  ,N  ,-----,------         
1010918.00104061,200154.589464115,438646,NYP004546925,CON EDISON SERVICE BOX: 16922,NY,------,Other,60-60 60TH RD,MASPETH,NY,"11378",40.716014,-73.9038,N  ,N  ,-----,------         
1010991.7148181,200177.623525806,424932,NYP004515219,CON EDISON SERVICE BOX: 16923,NY,------,Other,60TH LANE & 60TH RD SW COR,MASPETH,NY,"11378",40.716077,-73.903534,N  ,N  ,-----,------         
1010280.92824705,200185.229544636,475330,NYP004370540,CON EDISON - MANHOLE 06804,NY,------,Other,SEC 60TH STREET / 19TH AVE,MASPETH,NY,"11378",40.7161,-73.906098,N  ,N  ,-----,------         
1010320.41989212,200324.810840296,440632,NYP004567764,CON EDISON SERVICE BOX: 38184,NY,------,Other,60-05 60TH AVE FRONT OF,MASPETH,NY,"11378",40.716483,-73.905955,N  ,N  ,-----,------         
1010950.73208481,200388.526141517,429406,NY0000932285,NYC DEPT OF EDUCATION - PS 153Q,NY,------,SQG,60-02 60TH LANE,MASPETH,NY,"11378",40.716656,-73.903681,"2  ",N  ,H----,------         
1010336.67253189,200678.229645527,451558,NYP004536454,CON EDISON SERVICE BOX: 58846,NY,------,Other,60-11 59TH DR FRONT OF,MASPETH,NY,"11378",40.717453,-73.905895,N  ,N  ,-----,------         
1010592.48742056,200723.319008759,465850,NYP004287199,CON EDISON - MANHOLE 00200,NY,------,Other,60-25 59TH DR FRONT OF,MASPETH,NY,"11378",40.717576,-73.904972,N  ,N  ,-----,------         
1010917.85643375,200790.347354575,437324,NYP004545331,CON EDISON SERVICE BOX: 16174,NY,------,Other,60-65 59TH DR FRONT OF,MASPETH,NY,"11378",40.717759,-73.903798,N  ,N  ,-----,------         
1009641.55676707,200824.317131132,454977,NYP004535886,CON EDISON SERVICE BOX: 30589,NY,------,Other,59-33 59TH ST,MASPETH,NY,"11378",40.717856,-73.908402,N  ,N  ,-----,------         
1009648.16547387,200866.58648505,431520,NYP004522454,CON EDISON MANHOLE: 17574,NY,------,Other,59-35 59TH ST,MASPETH,NY,"11378",40.717972,-73.908378,N  ,N  ,-----,------         
1010156.53724133,200890.441626654,421833,NYP004512380,CON EDISON SERVICE BOX: 29729,NY,------,Other,60TH ST & 59TH RD 15 FEET E OF,MASPETH,NY,"11378",40.718036,-73.906544,N  ,N  ,-----,------         
1010156.53724133,200890.441626654,436010,NYP004526273,CON EDISON SERVICE BOX: 14855,NY,------,Other,59TH RD & 60TH ST SW COR,MASPETH,NY,"11378",40.718036,-73.906544,N  ,N  ,-----,------         
1009650.04066854,200928.889103457,334047,NYP004144051,CON EDISON MANHOLE 17574,NY,------,Other,59 ST & 59 RD,MASPETH,NY,"11378",40.718143,-73.908371,N  ,N  ,-----,------         
1010816.7071253,201014.664394673,319538,NYP004147955,CON EDISON MANHOLE 17571,NY,------,Other,59 RD & 60 LANE,QUEENS VILLAGE,NY,"11427",40.718375,-73.904162,N  ,N  ,-----,------         
1010816.7071253,201014.664394673,472575,NYP004520169,CON EDISON SERVICE BOX: 40523,NY,------,Other,60TH LANE & 59TH RD 30 FEET E,MASPETH,NY,"11378",40.718375,-73.904162,N  ,N  ,-----,------         
1010964.15599461,201036.686299317,421831,NYP004512356,CON EDISON SERVICE BOX: 28451,NY,------,Other,60-74 59TH RD FRONT OF,MASPETH,NY,"11378",40.718435,-73.90363,N  ,N  ,-----,------         
1011082.77091804,201062.684814583,421830,NYP004512349,CON EDISON SERVICE BOX: 28453,NY,------,Other,60-88 59TH RD FRONT OF,MASPETH,NY,"11378",40.718506,-73.903202,N  ,N  ,-----,------         
1009841.0696737,201159.347409138,453697,NYP004519575,CON EDISON SERVICE BOX: 65144,NY,------,Other,59-22 FLUSHING AVE FRONT OF,MASPETH,NY,"11378",40.718775,-73.907681,N  ,N  ,-----,------         
1010505.72035351,201236.20339061,454552,NYP004519930,CON EDISON SERVICE BOX: 18195,NY,------,Other,59TH AVE & 60TH PL NE COR,MASPETH,NY,"11378",40.718984,-73.905283,N  ,N  ,-----,------         
1010558.91986955,201257.75661502,425620,NYP004491817,CON EDISON SERVICE BOX: 18196,NY,------,Other,60-41 59TH AVE FRONT OF,MASPETH,NY,"11378",40.719043,-73.905091,N  ,N  ,-----,------         
1010698.04270131,201287.78316237,451968,NYP004536041,CON EDISON SERVICE BOX: 64226,NY,------,Other,60-57 59TH AVE FRONT OF,MASPETH,NY,"11378",40.719125,-73.904589,N  ,N  ,-----,------         
1010760.13229158,201291.129959788,452840,NYP004548582,CON EDISON SERVICE BOX: 13119,NY,------,Other,59TH AVE & 60TH LANE COR,MASPETH,NY,"11378",40.719134,-73.904365,N  ,N  ,-----,------         
1010919.7571638,201330.652821261,424863,NYP004491866,CON EDISON SERVICE BOX: 6286,NY,------,Other,60-81 59TH AVE FRONT OF,MASPETH,NY,"11378",40.719242,-73.903789,N  ,N  ,-----,------         
1011055.0124155,201347.925562526,428847,NYP004491882,CON EDISON SERVICE BOX: 10332,NY,------,Other,61ST ST & 59TH AVE NW COR,MASPETH,NY,"11378",40.719289,-73.903301,N  ,N  ,-----,------         
1010117.26153342,201068.193372675,720933,NYP004526281,CON EDISON SERVICE BOX: 54282,NY,------,Other,59-08 60TH ST FRONT OF,MASPETH,NY,"11378",40.718524,-73.906685,N  ,N  ,-----,------         
1010698.04270131,201287.78316237,723352,NYP004527206,CON EDISON SERVICE BOX: 64226,NY,------,Other,60-57 59TH AVE,MASPETH,NY,"11378",40.719125,-73.904589,N  ,N  ,-----,------         
1011055.0124155,201347.925562526,723768,NYP004491858,CON EDISON SERVICE BOX: 6287,NY,------,Other,59TH AVE & 61ST ST,MASPETH,NY,"11378",40.719289,-73.903301,N  ,N  ,-----,------         
1010946.55064679,200409.652749317,752474,NYP004769824,CON EDISON,NY,------,Other,60TH AVE & 60TH LN SW COR,MASPETH,NY,"11378",40.716714,-73.903696,N  ,N  ,-----,------         
1010222.15551825,200447.120667051,753702,NYP004747937,CON EDISON,NY,------,Other,59-72 60TH ST,MASPETH,NY,"11378",40.716819,-73.906309,N  ,N  ,-----,------         
1009786.30317867,198676.008343307,756845,NYP004507612,CON EDISON SERVICE BOX: 16492,NY,------,Other,2203 HIMROD ST FRONT OF,RIDGEWOOD,NY,"11385",40.711959,-73.907888,N  ,N  ,-----,------         
1010642.31518807,199004.094375175,757778,NYP004506689,CON EDISON SERVICE BOX: 7002,NY,------,Other,60TH ST & METROPOLITAN AVE,RIDGEWOOD,NY,"11385",40.712857,-73.904799,N  ,N  ,-----,------         
1010596.29815506,199001.494007498,789135,NYU005000591,60-04 METROPOLITIAN AVE,NY,------,Other,60-04 METROPOLITIAN AVE,MASPETH,NY,"11378",40.71285,-73.904965,N  ,N  ,-----,------         
1010924.54783985,198990.923002401,816698,NYP004512240,CON EDISON SERVICE BOX: 11266,NY,------,Other,60TH PL & METROPOLITAN AVE,RIDGEWOOD,NY,"11385",40.71282,-73.903781,N  ,N  ,-----,------         
1010485.80894669,200936.337142189,818905,NYP004536488,CON EDISON SERVICE BOX: 64055,NY,------,Other,60-28 59TH RD FRONT OF,MASPETH,NY,"11378",40.718161,-73.905356,N  ,N  ,-----,------         
1010476.01380664,198458.510363869,820535,NYP004436507,CON EDISON SERVICE BOX: 26209,NY,------,Other,62-78 FOREST AVE,RIDGEWOOD,NY,"11385",40.71136,-73.905401,N  ,N  ,-----,------         
1010991.7148181,200177.623525806,820623,NYP004447793,CON EDISON SERVICE BOX: 16923,NY,------,Other,60TH RD & 60 LN SW COR,MASPETH,NY,"11378",40.716077,-73.903534,N  ,N  ,-----,------         
1009611.05062274,199511.599845674,822631,NYP004792610,CON EDISON,NY,------,Other,55-13 ANDREWS AVE,MASPETH,NY,"11378",40.714253,-73.908517,N  ,N  ,-----,------         
1009652.25175292,199611.834043467,1059482,NYP000240382,NYCDEPDERTA,NY,------,Other,61-21 56TH ST,MASPETH,NY,"11378",40.714528,-73.908368,N  ,N  ,-----,------         
1007222.01476141,198564.872032468,469854,NYP004534723,CON EDISON SERVICE BOX: 31584,NY,------,Other,181 WOODWARD AVE FRONT OF,RIDGEWOOD,NY,"11385",40.711661,-73.917138,N  ,N  ,-----,------         
1007125.47865246,198627.445662798,433529,NYP004549077,CON EDISON MANHOLE: 3237,NY,------,Other,TROUTMAN ST & WOODWARD AVE,RIDGEWOOD,NY,"11385",40.711833,-73.917486,N  ,N  ,-----,------         
1006585.30047561,199069.239723315,450803,NYP004752580,CON EDISON,NY,------,Other,47 WOODWARD AVE,RIDGEWOOD,NY,"11385",40.713047,-73.919433,N  ,N  ,-----,------         
1006529.82762754,199099.06381274,471029,NYP003669538,NYC DEP,NY,------,Other,63 WOODARD AVE,RIDGEWOOD,NY,"11385",40.713129,-73.919633,N  ,N  ,-----,------         
1008285.4782811,199126.608658173,336766,NYR000110247,LAFRES FORD,NY,------,VSQG,49-21 METROPOLITAN AVE,RIDGEWOOD,NY,"11385",40.7132,-73.9133,"3  ",N  ,H----,------         
1009005.14778731,199137.169844485,426395,NYP004441978,CON EDISON SERVICE BOX: 50,NY,------,Other,METROPOLITAN AVE & 54TH ST,MIDDLE VILLAGE,NY,"11379",40.713227,-73.910704,N  ,N  ,-----,------         
1009005.14778731,199137.169844485,436361,NYP004568481,CON EDISON TRANSFORMER MANHOLE: 5844,NY,------,Other,54TH ST & METROPOLITAN AVE,RIDGEWOOD,NY,"11385",40.713227,-73.910704,N  ,N  ,-----,------         
1009005.14778731,199137.169844485,432845,NYP004441952,CON EDISON SERVICE BOX: 11389,NY,------,Other,METROPOLITAN AVE & 54 ST,MIDDLE VILLAGE,NY,"11379",40.713227,-73.910704,N  ,N  ,-----,------         
1009005.14778731,199137.169844485,432844,NYP004441937,CON EDISON SERVICE BOX: 11390,NY,------,Other,METROPOLITAN AVE & 54TH ST,MIDDLE VILLAGE,NY,"11379",40.713227,-73.910704,N  ,N  ,-----,------         
1008292.66955053,199143.375018693,283371,NY0000106419,ATLANTIC EXPRESS CORP,NY,------,SQG,46-81 METROPOLITAN AVE,RIDGEWOOD,NY,"11385",40.713246,-73.913274,"2  ",N  ,H----,------         
1008552.13277169,199164.036290663,474983,NYP004373734,CON EDISON - MANHOLE 3966,NY,------,Other,5502 METROPOLITAN AVE.,RIDGEWOOD,NY,"11385",40.713302,-73.912338,N  ,N  ,-----,------         
1008552.13277169,199164.036290663,466949,NYP004290573,CON EDISON - MANHOLE 8543,NY,------,Other,"S/E/C METROPOLITAN AVE. &AMP;",RIDGEWOOD,NY,"11385",40.713302,-73.912338,N  ,N  ,-----,------         
1008552.13277169,199164.036290663,466948,NYP004290532,CON EDISON - MANHOLE 21654,NY,------,Other,S/S METROPOLITAN AVE. 10` E/O,RIDGEWOOD,NY,"11385",40.713302,-73.912338,N  ,N  ,-----,------         
1008552.13277169,199164.036290663,463971,NYP004293767,CON EDISON - MANHOLE 8914,NY,------,Other,S/S METROPOLITAN AVENUE 80` W/,RIDGEWOOD,NY,"11385",40.713302,-73.912338,N  ,N  ,-----,------         
1006034.32900602,199203.90505723,301498,NYD050472786,SUPERIOR METAL LITHOGRAPHY,NY,------,Other,4740 METROPOLITAN AVE,BROOKLYN,NY,"11345",40.713418,-73.92142,N  ,N  ,-----,------         
1007901.99040018,199212.213573137,471169,NYP004517314,CON EDISON SERVICE BOX: 42453,NY,------,Other,STARR ST & METROPOLITAN,RIDGEWOOD,NY,"11385",40.713436,-73.914683,N  ,N  ,-----,------         
1007901.99040018,199212.213573137,426243,NYP004517330,CON EDISON SERVICE BOX: 6914,NY,------,Other,METROPOLITAN AVE & STARR ST,RIDGEWOOD,NY,"11385",40.713436,-73.914683,N  ,N  ,-----,------         
1007622.52757608,199232.345034508,308640,NYP004010492,CON ED-MH 17530,NY,------,Other,FLUSHING AVE & METROPOLITAN,RIDGEWOOD,NY,11385-0000,40.713492,-73.915691,N  ,N  ,-----,------         
1006953.24061997,199301.660467074,456287,NYR000237065,MULT LOTS DEVELOPMENT,NY,------,Other,48-05 METROPOLITAN AVE,RIDGEWOOD,NY,"11385",40.713684,-73.918105,N  ,N  ,-----,------         
1006351.34407499,199347.738516621,300957,NYP004014080,CON ED - VS 1829,NY,------,Other,47-35 METROPOLITAN AVE,MASPETH,NY,11379-0000,40.713812,-73.920276,N  ,N  ,-----,------         
1009154.07438333,199352.642053102,441357,NYP004507778,CON EDISON SERVICE BOX: 36313,NY,------,Other,ARNOLD AVE & 54TH PL,RIDGEWOOD,NY,"11385",40.713818,-73.910166,N  ,N  ,-----,------         
1009154.07438333,199352.642053102,435690,NYP004507760,CON EDISON SERVICE BOX: 36312,NY,------,Other,ARNOLD AVE & 54TH PL,RIDGEWOOD,NY,"11385",40.713818,-73.910166,N  ,N  ,-----,------         
1006186.66686924,199354.511196308,409498,NYP004195608,CON EDISON - MANHOLE 8542,NY,------,Other,METROPOLITAN AVE & WOODWARD AV,RIDGEWOOD,NY,"11385",40.713831,-73.92087,N  ,N  ,-----,------         
1008213.36776796,199439.133334843,341032,NYP003664265,NYCDEP,NY,------,Other,60-17 53RD ST,MASPETH,NY,"11378",40.714058,-73.913559,N  ,N  ,-----,------         
1008567.33849454,199482.112582601,426199,NYP004516035,CON EDISON SERVICE BOX: 14867,NY,------,Other,54TH ST & NURGE AVE NE COR,MASPETH,NY,"11378",40.714175,-73.912282,N  ,N  ,-----,------         
1008785.63852069,199631.708313716,384668,NYR000192559,WBA TRUCK WASH INC,NY,------,LQG,6016 54TH PL,MASPETH,NY,"11378",40.714585,-73.911494,"1  ",N  ,H----,------         
1008792.51594155,199684.178959455,472577,NYP004520383,CON EDISON SERVICE BOX: 26230,NY,------,Other,54-28 NURGE AVE FRONT OF,MASPETH,NY,"11378",40.714729,-73.911469,N  ,N  ,-----,------         
1008267.92229587,199778.015276433,424939,NYP004517462,CON EDISON SERVICE BOX: 1810,NY,------,Other,54-02 FLUSHING AVE,MASPETH,NY,"11378",40.714988,-73.913361,N  ,N  ,-----,------         
1008907.94663794,199851.52409874,285309,NYP000949941,VERIZON NEW YORK INC,NY,------,Other,55TH ST & NURGE AVE,NEW YORK,NY,"10016",40.715188,-73.911052,N  ,N  ,-----,------         
1008907.94663794,199851.52409874,471185,NYP004520391,CON EDISON SERVICE BOX: 26232,NY,------,Other,60-45 55TH ST & NURGE AVE,MASPETH,NY,"11378",40.715188,-73.911052,N  ,N  ,-----,------         
1008328.26160043,199873.165569427,323827,NYP003665270,NYC DEP,NY,------,Other,54-01 FLUSHING AVE,MASPETH,NY,"11378",40.715249,-73.913143,N  ,N  ,-----,------         
1007952.99452386,199217.72836024,489132,NYP004756151,CON EDISON,NY,------,Other,52-01 METROPOLITIAN AVE,RIDGEWOOD,NY,"11385",40.713451,-73.914499,N  ,N  ,-----,------         
1008466.89853313,199567.629846039,751075,NYP004517231,CON EDISON SERVICE BOX: 18092,NY,------,Other,60-23 54TH ST,MASPETH,NY,"11378",40.71441,-73.912644,N  ,N  ,-----,------         
1008474.51970816,199153.757335729,754491,NYP004848802,CON EDISON,NY,------,Other,53-02 METROPOLITAN AVE,RIDGEWOOD,NY,"11385",40.713274,-73.912618,N  ,N  ,-----,------         
1008778.75505865,199311.089968454,754663,NYP004495131,CON EDISON SERVICE BOX: 1810,NY,------,Other,60-68 54TH ST,RIDGEWOOD,NY,"11385",40.713705,-73.91152,N  ,N  ,-----,------         
